noise_sigma,strategy,win,seed,threshold_val,total_bytes_mbit,recall,med_latency,miss_rate
0.02,Smooth,5,1,0.25,166.04000000000002,0.5516506922257721,2.0,0.11080332409972299
0.02,MGL,2,1,0.25,641.8425000000001,0.9868654597089102,0.0,0.0
0.02,MGL,3,1,0.25,544.6125000000001,0.9755058572949947,0.0,0.0
0.02,MGL,5,1,0.25,431.4925,0.9577564785232516,0.0,0.0
0.02,Binary,0,1,0.30000000000000004,120.33000000000001,0.6095136670216542,0.0,0.0443213296398892
0.02,Smooth,2,1,0.30000000000000004,110.53000000000002,0.5150869719559815,1.0,0.12188365650969529
0.02,Smooth,3,1,0.30000000000000004,102.9,0.4504792332268371,1.0,0.1634349030470914
0.02,Smooth,5,1,0.30000000000000004,94.43,0.3397231096911608,2.0,0.33240997229916897
0.02,MGL,2,1,0.30000000000000004,416.46999999999997,0.916577919772808,0.0,0.0
0.02,MGL,3,1,0.30000000000000004,350.6,0.865814696485623,0.0,0.030470914127423823
0.02,MGL,5,1,0.30000000000000004,270.52000000000004,0.7756478523251686,0.0,0.038781163434903045
0.02,Binary,0,1,0.3500000000000001,76.79,0.38942137025204115,0.0,0.23822714681440443
0.02,Smooth,2,1,0.3500000000000001,68.60000000000001,0.3283635072772453,1.0,0.37950138504155123
0.02,Smooth,3,1,0.3500000000000001,65.73,0.288604898828541,2.0,0.42105263157894735
0.02,Smooth,5,1,0.3500000000000001,58.870000000000005,0.20624778132765353,3.0,0.5318559556786704
0.02,MGL,2,1,0.3500000000000001,285.39750000000004,0.8221512247071352,1.0,0.0
0.02,MGL,3,1,0.3500000000000001,238.42750000000004,0.7348242811501597,0.0,0.09418282548476455
0.02,MGL,5,1,0.3500000000000001,182.7775,0.6095136670216542,0.0,0.19113573407202217
0.02,Binary,0,1,0.4,54.040000000000006,0.27405040823571175,0.5,0.407202216066482
0.02,Smooth,2,1,0.4,49.14000000000001,0.2364217252396166,1.0,0.5235457063711911
0.02,Smooth,3,1,0.4,46.550000000000004,0.20234291799787008,2.0,0.5457063711911357
0.02,Smooth,5,1,0.4,40.67,0.14057507987220447,3.0,0.6121883656509696
0.02,MGL,2,1,0.4,198.4,0.7369542066027689,2.0,0.0
0.02,MGL,3,1,0.4,164.94000000000003,0.6389776357827476,1.0,0.11634349030470914
0.02,MGL,5,1,0.4,125.32000000000002,0.4959176428824991,1.0,0.29362880886426596
0.02,Binary,0,1,0.45000000000000007,40.46,0.20518281860134896,1.0,0.5263157894736842
0.02,Smooth,2,1,0.45000000000000007,35.56,0.1728789492367767,1.0,0.6149584487534626
0.02,Smooth,3,1,0.45000000000000007,32.970000000000006,0.14518991835285766,2.0,0.6177285318559557
0.02,Smooth,5,1,0.45000000000000007,26.740000000000002,0.08839190628328009,3.0,0.6814404432132964
0.02,MGL,2,1,0.45000000000000007,148.1475,0.6407525736599219,2.0,0.019390581717451522
0.02,MGL,3,1,0.45000000000000007,124.3475,0.5424210152644657,3.0,0.14681440443213298
0.02,MGL,5,1,0.45000000000000007,92.56750000000001,0.39829605963791265,1.0,0.3850415512465374
0.02,Binary,0,1,0.5000000000000001,30.660000000000004,0.1554845580404686,1.0,0.6177285318559557
0.02,Smooth,2,1,0.5000000000000001,27.930000000000003,0.13738019169329074,1.0,0.6786703601108033
0.02,Smooth,3,1,0.5000000000000001,24.64,0.10933617323393681,2.0,0.6980609418282548
0.02,Smooth,5,1,0.5000000000000001,17.78,0.05644302449414271,3.0,0.7506925207756233
