noise_sigma,n_persist,strategy,seed,threshold_id,threshold_val,total_bytes_mbit,recall
0.02,3,MGL,9,9,0.55,1.0625,0.02531645569620253
0.02,5,MGL,9,9,0.55,0.5725,0.0031645569620253164
0.05,0,Binary,0,0,0.1,2037.4900000000002,1.0
0.05,2,MGL,0,0,0.1,2037.4900000000002,1.0
0.05,3,MGL,0,0,0.1,2037.4900000000002,1.0
0.05,5,MGL,0,0,0.1,2037.4900000000002,1.0
0.05,0,Binary,0,1,0.15000000000000002,557.97,0.9968354430379747
0.05,2,MGL,0,1,0.15000000000000002,557.97,0.9968354430379747
0.05,3,MGL,0,1,0.15000000000000002,557.97,0.9968354430379747
0.05,5,MGL,0,1,0.15000000000000002,557.97,0.9968354430379747
0.05,0,Binary,0,2,0.2,148.05,0.9430379746835443
0.05,2,MGL,0,2,0.2,148.05,0.9430379746835443
0.05,3,MGL,0,2,0.2,148.05,0.9430379746835443
0.05,5,MGL,0,2,0.2,148.05,0.9430379746835443
0.05,0,Binary,0,3,0.25,43.470000000000006,0.7468354430379747
0.05,2,MGL,0,3,0.25,163.79250000000002,0.9177215189873418
0.05,3,MGL,0,3,0.25,126.27250000000004,0.8575949367088608
0.05,5,MGL,0,3,0.25,96.45250000000001,0.7911392405063291
0.05,0,Binary,0,4,0.30000000000000004,13.160000000000002,0.3924050632911392
0.05,2,MGL,0,4,0.30000000000000004,82.73750000000001,0.759493670886076
0.05,3,MGL,0,4,0.30000000000000004,60.61750000000001,0.6613924050632911
0.05,5,MGL,0,4,0.30000000000000004,42.487500000000004,0.49683544303797467
0.05,0,Binary,0,5,0.3500000000000001,4.550000000000001,0.18670886075949367
0.05,2,MGL,0,5,0.3500000000000001,43.907500000000006,0.5981012658227848
0.05,3,MGL,0,5,0.3500000000000001,30.46750000000001,0.4651898734177215
0.05,5,MGL,0,5,0.3500000000000001,19.337500000000006,0.27531645569620256
0.05,0,Binary,0,6,0.4,1.4700000000000002,0.06329113924050633
0.05,2,MGL,0,6,0.4,22.455000000000005,0.3987341772151899
0.05,3,MGL,0,6,0.4,15.245000000000003,0.2911392405063291
0.05,5,MGL,0,6,0.4,9.505000000000003,0.1360759493670886
0.05,0,Binary,0,7,0.45000000000000007,0.35000000000000003,0.015822784810126583
0.05,2,MGL,0,7,0.45000000000000007,10.915000000000003,0.23417721518987342
0.05,3,MGL,0,7,0.45000000000000007,6.995000000000001,0.14240506329113925
0.05,5,MGL,0,7,0.45000000000000007,4.125000000000001,0.04430379746835443
0.05,0,Binary,0,8,0.5000000000000001,0.07,0.0031645569620253164
0.05,2,MGL,0,8,0.5000000000000001,5.890000000000001,0.13924050632911392
0.05,3,MGL,0,8,0.5000000000000001,3.6500000000000004,0.0759493670886076
0.05,5,MGL,0,8,0.5000000000000001,1.9700000000000002,0.012658227848101266
0.05,0,Binary,0,9,0.55,0.0,0.0
0.05,2,MGL,0,9,0.55,1.9375000000000002,0.04430379746835443
0.05,3,MGL,0,9,0.55,1.0975000000000001,0.012658227848101266
0.05,5,MGL,0,9,0.55,0.8175000000000001,0.0
0.05,0,Binary,1,0,0.1,2026.15,1.0
0.05,2,MGL,1,0,0.1,2026.15,1.0
0.05,3,MGL,1,0,0.1,2026.15,1.0
0.05,5,MGL,1,0,0.1,2026.15,1.0
0.05,0,Binary,1,1,0.15000000000000002,549.85,1.0
0.05,2,MGL,1,1,0.15000000000000002,549.85,1.0
0.05,3,MGL,1,1,0.15000000000000002,549.85,1.0
0.05,5,MGL,1,1,0.15000000000000002,549.85,1.0
0.05,0,Binary,1,2,0.2,142.52,0.9525316455696202
0.05,2,MGL,1,2,0.2,142.52,0.9525316455696202
0.05,3,MGL,1,2,0.2,142.52,0.9525316455696202
0.05,5,MGL,1,2,0.2,142.52,0.9525316455696202
0.05,0,Binary,1,3,0.25,40.11000000000001,0.7626582278481012
0.05,2,MGL,1,3,0.25,162.80750000000003,0.9272151898734177
0.05,3,MGL,1,3,0.25,125.00750000000002,0.9050632911392406
0.05,5,MGL,1,3,0.25,94.97750000000002,0.8164556962025317
0.05,0,Binary,1,4,0.30000000000000004,12.32,0.4208860759493671
0.05,2,MGL,1,4,0.30000000000000004,80.8675,0.8164556962025317
0.05,3,MGL,1,4,0.30000000000000004,60.21750000000001,0.7120253164556962
0.05,5,MGL,1,4,0.30000000000000004,41.31750000000001,0.5632911392405063
0.05,0,Binary,1,5,0.3500000000000001,3.9200000000000004,0.17405063291139242
0.05,2,MGL,1,5,0.3500000000000001,40.685,0.6392405063291139
0.05,3,MGL,1,5,0.3500000000000001,28.995000000000005,0.47151898734177217
0.05,5,MGL,1,5,0.3500000000000001,19.895000000000003,0.310126582278481
0.05,0,Binary,1,6,0.4,1.1900000000000002,0.05379746835443038
0.05,2,MGL,1,6,0.4,20.8675,0.4272151898734177
0.05,3,MGL,1,6,0.4,14.777500000000002,0.30063291139240506
0.05,5,MGL,1,6,0.4,9.877500000000001,0.17405063291139242
0.05,0,Binary,1,7,0.45000000000000007,0.42000000000000004,0.0189873417721519
0.05,2,MGL,1,7,0.45000000000000007,11.592500000000001,0.2879746835443038
0.05,3,MGL,1,7,0.45000000000000007,7.812500000000001,0.18037974683544303
0.05,5,MGL,1,7,0.45000000000000007,4.6625000000000005,0.060126582278481014
0.05,0,Binary,1,8,0.5000000000000001,0.14,0.006329113924050633
0.05,2,MGL,1,8,0.5000000000000001,5.697500000000001,0.15822784810126583
0.05,3,MGL,1,8,0.5000000000000001,3.8075000000000006,0.09177215189873418
0.05,5,MGL,1,8,0.5000000000000001,2.1975000000000002,0.022151898734177215
0.05,0,Binary,1,9,0.55,0.0,0.0
0.05,2,MGL,1,9,0.55,1.7050000000000003,0.03164556962025317
0.05,3,MGL,1,9,0.55,1.0750000000000002,0.00949367088607595
0.05,5,MGL,1,9,0.55,0.7950000000000002,0.0
0.05,0,Binary,2,0,0.1,2031.1900000000003,1.0
0.05,2,MGL,2,0,0.1,2031.1900000000003,1.0
0.05,3,MGL,2,0,0.1,2031.1900000000003,1.0
0.05,5,MGL,2,0,0.1,2031.1900000000003,1.0
0.05,0,Binary,2,1,0.15000000000000002,556.22,0.9968354430379747
0.05,2,MGL,2,1,0.15000000000000002,556.22,0.9968354430379747
0.05,3,MGL,2,1,0.15000000000000002,556.22,0.9968354430379747
0.05,5,MGL,2,1,0.15000000000000002,556.22,0.9968354430379747
0.05,0,Binary,2,2,0.2,144.27,0.9493670886075949
0.05,2,MGL,2,2,0.2,144.27,0.9493670886075949
0.05,3,MGL,2,2,0.2,144.27,0.9493670886075949
0.05,5,MGL,2,2,0.2,144.27,0.9493670886075949
0.05,0,Binary,2,3,0.25,41.580000000000005,0.7310126582278481
0.05,2,MGL,2,3,0.25,169.03500000000003,0.9367088607594937
0.05,3,MGL,2,3,0.25,128.15500000000003,0.8734177215189873
0.05,5,MGL,2,3,0.25,96.23500000000001,0.8006329113924051
0.05,0,Binary,2,4,0.30000000000000004,12.39,0.37658227848101267
0.05,2,MGL,2,4,0.30000000000000004,82.00250000000001,0.7626582278481012
0.05,3,MGL,2,4,0.30000000000000004,58.7625,0.6455696202531646
0.05,5,MGL,2,4,0.30000000000000004,41.1225,0.5063291139240507
0.05,0,Binary,2,5,0.3500000000000001,4.340000000000001,0.18354430379746836
0.05,2,MGL,2,5,0.3500000000000001,40.44500000000001,0.5506329113924051
0.05,3,MGL,2,5,0.3500000000000001,27.775000000000006,0.4208860759493671
0.05,5,MGL,2,5,0.3500000000000001,19.375000000000004,0.27848101265822783
0.05,0,Binary,2,6,0.4,1.12,0.05063291139240506
0.05,2,MGL,2,6,0.4,18.832500000000003,0.3575949367088608
0.05,3,MGL,2,6,0.4,13.092500000000001,0.2563291139240506
0.05,5,MGL,2,6,0.4,8.962500000000002,0.1360759493670886
0.05,0,Binary,2,7,0.45000000000000007,0.07,0.0031645569620253164
0.05,2,MGL,2,7,0.45000000000000007,9.5225,0.19936708860759494
0.05,3,MGL,2,7,0.45000000000000007,6.652500000000001,0.13291139240506328
0.05,5,MGL,2,7,0.45000000000000007,4.482500000000001,0.056962025316455694
0.05,0,Binary,2,8,0.5000000000000001,0.07,0.0031645569620253164
0.05,2,MGL,2,8,0.5000000000000001,4.072500000000001,0.09177215189873418
0.05,3,MGL,2,8,0.5000000000000001,2.7425000000000006,0.04746835443037975
0.05,5,MGL,2,8,0.5000000000000001,1.6925000000000003,0.00949367088607595
0.05,0,Binary,2,9,0.55,0.0,0.0
0.05,2,MGL,2,9,0.55,1.2400000000000002,0.0189873417721519
0.05,3,MGL,2,9,0.55,1.0300000000000002,0.00949367088607595
0.05,5,MGL,2,9,0.55,0.8200000000000002,0.0
0.05,0,Binary,3,0,0.1,2040.5000000000002,1.0
0.05,2,MGL,3,0,0.1,2040.5000000000002,1.0
0.05,3,MGL,3,0,0.1,2040.5000000000002,1.0
0.05,5,MGL,3,0,0.1,2040.5000000000002,1.0
0.05,0,Binary,3,1,0.15000000000000002,561.19,0.9936708860759493
0.05,2,MGL,3,1,0.15000000000000002,561.19,0.9936708860759493
0.05,3,MGL,3,1,0.15000000000000002,561.19,0.9936708860759493
0.05,5,MGL,3,1,0.15000000000000002,561.19,0.9936708860759493
0.05,0,Binary,3,2,0.2,144.97000000000003,0.939873417721519
0.05,2,MGL,3,2,0.2,144.97000000000003,0.939873417721519
0.05,3,MGL,3,2,0.2,144.97000000000003,0.939873417721519
0.05,5,MGL,3,2,0.2,144.97000000000003,0.939873417721519
0.05,0,Binary,3,3,0.25,40.88,0.7658227848101266
0.05,2,MGL,3,3,0.25,161.08,0.930379746835443
0.05,3,MGL,3,3,0.25,121.18,0.8670886075949367
0.05,5,MGL,3,3,0.25,93.60000000000002,0.7974683544303798
0.05,0,Binary,3,4,0.30000000000000004,12.46,0.4208860759493671
0.05,2,MGL,3,4,0.30000000000000004,77.62750000000001,0.740506329113924
0.05,3,MGL,3,4,0.30000000000000004,54.737500000000004,0.6170886075949367
0.05,5,MGL,3,4,0.30000000000000004,38.847500000000004,0.48417721518987344
0.05,0,Binary,3,5,0.3500000000000001,4.48,0.17721518987341772
0.05,2,MGL,3,5,0.3500000000000001,40.010000000000005,0.560126582278481
0.05,3,MGL,3,5,0.3500000000000001,27.480000000000004,0.4272151898734177
0.05,5,MGL,3,5,0.3500000000000001,18.590000000000003,0.27848101265822783
0.05,0,Binary,3,6,0.4,1.4000000000000001,0.06329113924050633
0.05,2,MGL,3,6,0.4,20.737500000000004,0.38924050632911394
0.05,3,MGL,3,6,0.4,14.227500000000003,0.27531645569620256
0.05,5,MGL,3,6,0.4,9.467500000000001,0.16139240506329114
0.05,0,Binary,3,7,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.05,2,MGL,3,7,0.45000000000000007,9.777500000000002,0.22151898734177214
0.05,3,MGL,3,7,0.45000000000000007,6.207500000000001,0.1360759493670886
0.05,5,MGL,3,7,0.45000000000000007,4.107500000000001,0.05379746835443038
0.05,0,Binary,3,8,0.5000000000000001,0.14,0.006329113924050633
0.05,2,MGL,3,8,0.5000000000000001,5.305000000000001,0.14556962025316456
0.05,3,MGL,3,8,0.5000000000000001,3.1350000000000007,0.07278481012658228
0.05,5,MGL,3,8,0.5000000000000001,2.1550000000000002,0.028481012658227847
0.05,0,Binary,3,9,0.55,0.0,0.0
0.05,2,MGL,3,9,0.55,2.6225000000000005,0.0759493670886076
0.05,3,MGL,3,9,0.55,1.4325,0.028481012658227847
0.05,5,MGL,3,9,0.55,0.8725,0.0031645569620253164
0.05,0,Binary,4,0,0.1,2040.4300000000003,0.9968354430379747
0.05,2,MGL,4,0,0.1,2040.4300000000003,0.9968354430379747
0.05,3,MGL,4,0,0.1,2040.4300000000003,0.9968354430379747
0.05,5,MGL,4,0,0.1,2040.4300000000003,0.9968354430379747
0.05,0,Binary,4,1,0.15000000000000002,557.2,0.9841772151898734
0.05,2,MGL,4,1,0.15000000000000002,557.2,0.9841772151898734
0.05,3,MGL,4,1,0.15000000000000002,557.2,0.9841772151898734
0.05,5,MGL,4,1,0.15000000000000002,557.2,0.9841772151898734
0.05,0,Binary,4,2,0.2,141.89000000000001,0.9683544303797469
0.05,2,MGL,4,2,0.2,141.89000000000001,0.9683544303797469
0.05,3,MGL,4,2,0.2,141.89000000000001,0.9683544303797469
0.05,5,MGL,4,2,0.2,141.89000000000001,0.9683544303797469
0.05,0,Binary,4,3,0.25,41.160000000000004,0.7689873417721519
0.05,2,MGL,4,3,0.25,164.39750000000004,0.9430379746835443
0.05,3,MGL,4,3,0.25,124.7775,0.8860759493670886
0.05,5,MGL,4,3,0.25,94.60750000000002,0.8227848101265823
0.05,0,Binary,4,4,0.30000000000000004,13.650000000000002,0.4873417721518987
0.05,2,MGL,4,4,0.30000000000000004,79.47250000000001,0.7753164556962026
0.05,3,MGL,4,4,0.30000000000000004,57.77250000000001,0.6740506329113924
0.05,5,MGL,4,4,0.30000000000000004,41.322500000000005,0.569620253164557
0.05,0,Binary,4,5,0.3500000000000001,4.48,0.17721518987341772
0.05,2,MGL,4,5,0.3500000000000001,39.5825,0.5632911392405063
0.05,3,MGL,4,5,0.3500000000000001,28.172500000000007,0.43037974683544306
0.05,5,MGL,4,5,0.3500000000000001,20.122500000000002,0.3037974683544304
0.05,0,Binary,4,6,0.4,1.2600000000000002,0.05379746835443038
0.05,2,MGL,4,6,0.4,21.122500000000002,0.3924050632911392
0.05,3,MGL,4,6,0.4,14.052500000000002,0.26582278481012656
0.05,5,MGL,4,6,0.4,9.222500000000002,0.14556962025316456
0.05,0,Binary,4,7,0.45000000000000007,0.14,0.006329113924050633
0.05,2,MGL,4,7,0.45000000000000007,10.087500000000002,0.22468354430379747
0.05,3,MGL,4,7,0.45000000000000007,6.237500000000001,0.12658227848101267
0.05,5,MGL,4,7,0.45000000000000007,3.6475000000000004,0.03164556962025317
0.05,0,Binary,4,8,0.5000000000000001,0.0,0.0
0.05,2,MGL,4,8,0.5000000000000001,5.74,0.16139240506329114
0.05,3,MGL,4,8,0.5000000000000001,3.7100000000000004,0.0949367088607595
0.05,5,MGL,4,8,0.5000000000000001,1.9600000000000002,0.015822784810126583
0.05,0,Binary,4,9,0.55,0.0,0.0
0.05,2,MGL,4,9,0.55,2.4025000000000003,0.06645569620253164
0.05,3,MGL,4,9,0.55,1.4225000000000003,0.02531645569620253
0.05,5,MGL,4,9,0.55,0.9325000000000001,0.0031645569620253164
0.05,0,Binary,5,0,0.1,2043.8600000000001,1.0
0.05,2,MGL,5,0,0.1,2043.8600000000001,1.0
0.05,3,MGL,5,0,0.1,2043.8600000000001,1.0
0.05,5,MGL,5,0,0.1,2043.8600000000001,1.0
0.05,0,Binary,5,1,0.15000000000000002,566.0200000000001,1.0
0.05,2,MGL,5,1,0.15000000000000002,566.0200000000001,1.0
0.05,3,MGL,5,1,0.15000000000000002,566.0200000000001,1.0
0.05,5,MGL,5,1,0.15000000000000002,566.0200000000001,1.0
0.05,0,Binary,5,2,0.2,143.15,0.930379746835443
0.05,2,MGL,5,2,0.2,143.15,0.930379746835443
0.05,3,MGL,5,2,0.2,143.15,0.930379746835443
0.05,5,MGL,5,2,0.2,143.15,0.930379746835443
0.05,0,Binary,5,3,0.25,41.790000000000006,0.7310126582278481
0.05,2,MGL,5,3,0.25,162.28000000000003,0.8987341772151899
0.05,3,MGL,5,3,0.25,126.09,0.8512658227848101
0.05,5,MGL,5,3,0.25,96.55000000000001,0.7943037974683544
0.05,0,Binary,5,4,0.30000000000000004,12.180000000000001,0.40822784810126583
0.05,2,MGL,5,4,0.30000000000000004,82.29,0.7816455696202531
0.05,3,MGL,5,4,0.30000000000000004,59.82000000000001,0.6582278481012658
0.05,5,MGL,5,4,0.30000000000000004,41.480000000000004,0.5158227848101266
0.05,0,Binary,5,5,0.3500000000000001,3.6400000000000006,0.1550632911392405
0.05,2,MGL,5,5,0.3500000000000001,39.655,0.569620253164557
0.05,3,MGL,5,5,0.3500000000000001,28.035000000000004,0.4177215189873418
0.05,5,MGL,5,5,0.3500000000000001,18.655,0.2626582278481013
0.05,0,Binary,5,6,0.4,1.12,0.05063291139240506
0.05,2,MGL,5,6,0.4,19.842500000000005,0.3924050632911392
0.05,3,MGL,5,6,0.4,13.332500000000003,0.2563291139240506
0.05,5,MGL,5,6,0.4,8.502500000000001,0.13924050632911392
0.05,0,Binary,5,7,0.45000000000000007,0.35000000000000003,0.015822784810126583
0.05,2,MGL,5,7,0.45000000000000007,11.190000000000001,0.25316455696202533
0.05,3,MGL,5,7,0.45000000000000007,7.48,0.1550632911392405
0.05,5,MGL,5,7,0.45000000000000007,4.260000000000001,0.06329113924050633
0.05,0,Binary,5,8,0.5000000000000001,0.0,0.0
0.05,2,MGL,5,8,0.5000000000000001,4.9225,0.12974683544303797
0.05,3,MGL,5,8,0.5000000000000001,3.0325000000000006,0.060126582278481014
0.05,5,MGL,5,8,0.5000000000000001,1.9125000000000005,0.015822784810126583
0.05,0,Binary,5,9,0.55,0.0,0.0
0.05,2,MGL,5,9,0.55,1.8450000000000002,0.04430379746835443
0.05,3,MGL,5,9,0.55,1.1450000000000002,0.015822784810126583
0.05,5,MGL,5,9,0.55,0.7950000000000002,0.0
0.05,0,Binary,6,0,0.1,2043.5800000000002,1.0
0.05,2,MGL,6,0,0.1,2043.5800000000002,1.0
0.05,3,MGL,6,0,0.1,2043.5800000000002,1.0
0.05,5,MGL,6,0,0.1,2043.5800000000002,1.0
0.05,0,Binary,6,1,0.15000000000000002,560.35,0.9873417721518988
0.05,2,MGL,6,1,0.15000000000000002,560.35,0.9873417721518988
0.05,3,MGL,6,1,0.15000000000000002,560.35,0.9873417721518988
0.05,5,MGL,6,1,0.15000000000000002,560.35,0.9873417721518988
0.05,0,Binary,6,2,0.2,143.08,0.930379746835443
0.05,2,MGL,6,2,0.2,143.08,0.930379746835443
0.05,3,MGL,6,2,0.2,143.08,0.930379746835443
0.05,5,MGL,6,2,0.2,143.08,0.930379746835443
0.05,0,Binary,6,3,0.25,39.900000000000006,0.7436708860759493
0.05,2,MGL,6,3,0.25,165.35250000000002,0.9208860759493671
0.05,3,MGL,6,3,0.25,123.98250000000002,0.8765822784810127
0.05,5,MGL,6,3,0.25,94.51250000000002,0.810126582278481
0.05,0,Binary,6,4,0.30000000000000004,12.32,0.41455696202531644
0.05,2,MGL,6,4,0.30000000000000004,81.3125,0.7563291139240507
0.05,3,MGL,6,4,0.30000000000000004,59.2625,0.6645569620253164
0.05,5,MGL,6,4,0.30000000000000004,40.712500000000006,0.5443037974683544
0.05,0,Binary,6,5,0.3500000000000001,4.340000000000001,0.1962025316455696
0.05,2,MGL,6,5,0.3500000000000001,41.39000000000001,0.5791139240506329
0.05,3,MGL,6,5,0.3500000000000001,28.860000000000007,0.4462025316455696
0.05,5,MGL,6,5,0.3500000000000001,19.340000000000003,0.3227848101265823
0.05,0,Binary,6,6,0.4,1.7500000000000002,0.07911392405063292
0.05,2,MGL,6,6,0.4,21.2875,0.41455696202531644
0.05,3,MGL,6,6,0.4,14.357500000000002,0.2879746835443038
0.05,5,MGL,6,6,0.4,9.877500000000001,0.17405063291139242
0.05,0,Binary,6,7,0.45000000000000007,0.42000000000000004,0.0189873417721519
0.05,2,MGL,6,7,0.45000000000000007,11.165000000000001,0.27531645569620256
0.05,3,MGL,6,7,0.45000000000000007,7.385000000000001,0.16455696202531644
0.05,5,MGL,6,7,0.45000000000000007,4.655000000000001,0.06645569620253164
0.05,0,Binary,6,8,0.5000000000000001,0.07,0.0031645569620253164
0.05,2,MGL,6,8,0.5000000000000001,4.782500000000001,0.12341772151898735
0.05,3,MGL,6,8,0.5000000000000001,3.1025000000000005,0.056962025316455694
0.05,5,MGL,6,8,0.5000000000000001,1.7025000000000003,0.0031645569620253164
0.05,0,Binary,6,9,0.55,0.0,0.0
0.05,2,MGL,6,9,0.55,2.0225000000000004,0.04746835443037975
0.05,3,MGL,6,9,0.55,1.3225000000000002,0.0189873417721519
0.05,5,MGL,6,9,0.55,0.8325000000000001,0.0
0.05,0,Binary,7,0,0.1,2021.6000000000001,1.0
0.05,2,MGL,7,0,0.1,2021.6000000000001,1.0
0.05,3,MGL,7,0,0.1,2021.6000000000001,1.0
0.05,5,MGL,7,0,0.1,2021.6000000000001,1.0
0.05,0,Binary,7,1,0.15000000000000002,554.19,0.9968354430379747
0.05,2,MGL,7,1,0.15000000000000002,554.19,0.9968354430379747
0.05,3,MGL,7,1,0.15000000000000002,554.19,0.9968354430379747
0.05,5,MGL,7,1,0.15000000000000002,554.19,0.9968354430379747
0.05,0,Binary,7,2,0.2,139.44000000000003,0.939873417721519
0.05,2,MGL,7,2,0.2,139.44000000000003,0.939873417721519
0.05,3,MGL,7,2,0.2,139.44000000000003,0.939873417721519
0.05,5,MGL,7,2,0.2,139.44000000000003,0.939873417721519
0.05,0,Binary,7,3,0.25,41.160000000000004,0.7879746835443038
0.05,2,MGL,7,3,0.25,165.20500000000004,0.9335443037974683
0.05,3,MGL,7,3,0.25,125.09500000000001,0.8987341772151899
0.05,5,MGL,7,3,0.25,95.76500000000001,0.8386075949367089
0.05,0,Binary,7,4,0.30000000000000004,13.090000000000002,0.43670886075949367
0.05,2,MGL,7,4,0.30000000000000004,82.67500000000001,0.7848101265822784
0.05,3,MGL,7,4,0.30000000000000004,59.01500000000001,0.6677215189873418
0.05,5,MGL,7,4,0.30000000000000004,42.495000000000005,0.5348101265822784
0.05,0,Binary,7,5,0.3500000000000001,4.2,0.18354430379746836
0.05,2,MGL,7,5,0.3500000000000001,39.612500000000004,0.5664556962025317
0.05,3,MGL,7,5,0.3500000000000001,28.1325,0.4208860759493671
0.05,5,MGL,7,5,0.3500000000000001,19.3125,0.28164556962025317
0.05,0,Binary,7,6,0.4,1.4000000000000001,0.060126582278481014
0.05,2,MGL,7,6,0.4,21.310000000000002,0.37658227848101267
0.05,3,MGL,7,6,0.4,14.590000000000003,0.25
0.05,5,MGL,7,6,0.4,9.690000000000001,0.1550632911392405
0.05,0,Binary,7,7,0.45000000000000007,0.28,0.012658227848101266
0.05,2,MGL,7,7,0.45000000000000007,11.012500000000001,0.2563291139240506
0.05,3,MGL,7,7,0.45000000000000007,7.722500000000002,0.17405063291139242
0.05,5,MGL,7,7,0.45000000000000007,5.412500000000001,0.10443037974683544
0.05,0,Binary,7,8,0.5000000000000001,0.07,0.0031645569620253164
0.05,2,MGL,7,8,0.5000000000000001,5.4575000000000005,0.13291139240506328
0.05,3,MGL,7,8,0.5000000000000001,3.357500000000001,0.06329113924050633
0.05,5,MGL,7,8,0.5000000000000001,2.2375000000000003,0.02531645569620253
0.05,0,Binary,7,9,0.55,0.0,0.0
0.05,2,MGL,7,9,0.55,2.2675,0.056962025316455694
0.05,3,MGL,7,9,0.55,1.4275000000000002,0.022151898734177215
0.05,5,MGL,7,9,0.55,0.9375000000000002,0.0031645569620253164
0.05,0,Binary,8,0,0.1,2043.65,1.0
0.05,2,MGL,8,0,0.1,2043.65,1.0
0.05,3,MGL,8,0,0.1,2043.65,1.0
0.05,5,MGL,8,0,0.1,2043.65,1.0
0.05,0,Binary,8,1,0.15000000000000002,558.11,0.990506329113924
0.05,2,MGL,8,1,0.15000000000000002,558.11,0.990506329113924
0.05,3,MGL,8,1,0.15000000000000002,558.11,0.990506329113924
0.05,5,MGL,8,1,0.15000000000000002,558.11,0.990506329113924
0.05,0,Binary,8,2,0.2,146.37,0.9367088607594937
0.05,2,MGL,8,2,0.2,146.37,0.9367088607594937
0.05,3,MGL,8,2,0.2,146.37,0.9367088607594937
0.05,5,MGL,8,2,0.2,146.37,0.9367088607594937
0.05,0,Binary,8,3,0.25,41.230000000000004,0.7215189873417721
0.05,2,MGL,8,3,0.25,166.26500000000001,0.9177215189873418
0.05,3,MGL,8,3,0.25,127.48500000000001,0.8734177215189873
0.05,5,MGL,8,3,0.25,96.965,0.7911392405063291
0.05,0,Binary,8,4,0.30000000000000004,13.650000000000002,0.40822784810126583
0.05,2,MGL,8,4,0.30000000000000004,80.34500000000001,0.75
0.05,3,MGL,8,4,0.30000000000000004,58.22500000000001,0.6677215189873418
0.05,5,MGL,8,4,0.30000000000000004,41.495000000000005,0.5316455696202531
0.05,0,Binary,8,5,0.3500000000000001,3.5000000000000004,0.1550632911392405
0.05,2,MGL,8,5,0.3500000000000001,39.09,0.5348101265822784
0.05,3,MGL,8,5,0.3500000000000001,27.400000000000006,0.4208860759493671
0.05,5,MGL,8,5,0.3500000000000001,18.650000000000006,0.2626582278481013
0.05,0,Binary,8,6,0.4,0.9800000000000001,0.04430379746835443
0.05,2,MGL,8,6,0.4,21.152500000000003,0.3829113924050633
0.05,3,MGL,8,6,0.4,14.992500000000001,0.27531645569620256
0.05,5,MGL,8,6,0.4,9.322500000000002,0.12341772151898735
0.05,0,Binary,8,7,0.45000000000000007,0.28,0.012658227848101266
0.05,2,MGL,8,7,0.45000000000000007,10.527500000000002,0.25
0.05,3,MGL,8,7,0.45000000000000007,6.957500000000001,0.16139240506329114
0.05,5,MGL,8,7,0.45000000000000007,4.2975,0.060126582278481014
0.05,0,Binary,8,8,0.5000000000000001,0.07,0.0031645569620253164
0.05,2,MGL,8,8,0.5000000000000001,5.74,0.14240506329113925
0.05,3,MGL,8,8,0.5000000000000001,3.4300000000000006,0.07278481012658228
0.05,5,MGL,8,8,0.5000000000000001,1.7500000000000002,0.012658227848101266
0.05,0,Binary,8,9,0.55,0.0,0.0
0.05,2,MGL,8,9,0.55,2.5500000000000003,0.060126582278481014
0.05,3,MGL,8,9,0.55,1.4300000000000002,0.02531645569620253
0.05,5,MGL,8,9,0.55,0.8000000000000002,0.0
0.05,0,Binary,9,0,0.1,2042.4600000000003,1.0
0.05,2,MGL,9,0,0.1,2042.4600000000003,1.0
0.05,3,MGL,9,0,0.1,2042.4600000000003,1.0
0.05,5,MGL,9,0,0.1,2042.4600000000003,1.0
0.05,0,Binary,9,1,0.15000000000000002,562.3800000000001,0.9936708860759493
0.05,2,MGL,9,1,0.15000000000000002,562.3800000000001,0.9936708860759493
0.05,3,MGL,9,1,0.15000000000000002,562.3800000000001,0.9936708860759493
0.05,5,MGL,9,1,0.15000000000000002,562.3800000000001,0.9936708860759493
0.05,0,Binary,9,2,0.2,143.08,0.9335443037974683
0.05,2,MGL,9,2,0.2,143.08,0.9335443037974683
0.05,3,MGL,9,2,0.2,143.08,0.9335443037974683
0.05,5,MGL,9,2,0.2,143.08,0.9335443037974683
0.05,0,Binary,9,3,0.25,41.580000000000005,0.7436708860759493
0.05,2,MGL,9,3,0.25,163.86,0.9208860759493671
0.05,3,MGL,9,3,0.25,126.20000000000002,0.8892405063291139
0.05,5,MGL,9,3,0.25,96.17000000000002,0.8006329113924051
0.05,0,Binary,9,4,0.30000000000000004,13.440000000000001,0.4430379746835443
0.05,2,MGL,9,4,0.30000000000000004,81.275,0.7689873417721519
0.05,3,MGL,9,4,0.30000000000000004,59.36500000000001,0.6708860759493671
0.05,5,MGL,9,4,0.30000000000000004,42.355000000000004,0.5506329113924051
0.05,0,Binary,9,5,0.3500000000000001,4.2700000000000005,0.18037974683544303
0.05,2,MGL,9,5,0.3500000000000001,38.050000000000004,0.5664556962025317
0.05,3,MGL,9,5,0.3500000000000001,26.85,0.43037974683544306
0.05,5,MGL,9,5,0.3500000000000001,19.500000000000004,0.2974683544303797
0.05,0,Binary,9,6,0.4,1.05,0.04746835443037975
0.05,2,MGL,9,6,0.4,19.142500000000002,0.35443037974683544
0.05,3,MGL,9,6,0.4,13.122500000000002,0.23734177215189872
0.05,5,MGL,9,6,0.4,9.342500000000001,0.12974683544303797
0.05,0,Binary,9,7,0.45000000000000007,0.21000000000000002,0.00949367088607595
0.05,2,MGL,9,7,0.45000000000000007,10.810000000000002,0.24367088607594936
